rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
106,6.48,,Dwain CHAMBERS,1978-04-05,GBR,1,"Aspire Dome, Doha (QAT) (i)",2010-03-13,1221.0,60-metres,sprints,male,senior,60-metres,track,6.48,QAT,31.0,2010
144,6.49,,Jason GARDENER,1975-09-17,GBR,1,"Ferry-Dusika-Halle, Wien (AUT) (i)",2002-03-03,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,AUT,26.0,2002
144,6.49,,Morne NAGEL,1978-03-23,RSA,1h2,Birmingham (GBR) (i),2002-02-17,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,23.0,2002
144,6.49,,Shawn CRAWFORD,1978-01-14,USA,1,"New York, NY (USA) (i)",2002-02-01,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,24.0,2002
144,6.49,,Jason GARDENER,1975-09-17,GBR,1,"Topsporthal Vlaanderen, Gent (BEL) (i)",2000-02-27,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,BEL,24.0,2000
144,6.49,,Freddy MAYOLA,1977-11-01,CUB,2,Madrid (ESP) (i),2000-02-16,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,ESP,22.0,2000
144,6.49,,Jason GARDENER,1975-09-17,GBR,1,Stuttgart (GER) (i),2000-02-06,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GER,24.0,2000
144,6.49,,Micah WILLIAMS,2001-11-12,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-03-13,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,19.0,2021
144,6.49,,Bingtian SU,1989-08-29,CHN,1f2,Chengdu (CHN) (i),2021-03-12,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,CHN,31.0,2021
144,6.49,,Micah WILLIAMS,2001-11-12,USA,1,"US Air Force Academy Cadet Field House, Colorado Springs, CO (USA) (i)",2021-02-27,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,19.0,2021
144,6.49,,Ronnie BAKER,1993-10-15,USA,1h1,"Arena Stade Couvert, Liévin (FRA) (i)",2020-02-19,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,FRA,26.0,2020
144,6.49,,Marvin BRACY,1993-12-15,USA,1,"Convention Center, Albuquerque, NM (USA) (i)",2020-02-15,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,26.0,2020
144,6.49,,Bingtian SU,1989-08-29,CHN,1,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",2019-02-20,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GER,29.0,2019
144,6.49,,Kim COLLINS,1976-04-05,SKN,1sf2,"Oregon Convention Center, Portland, OR (USA) (i)",2016-03-18,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,39.0,2016
144,6.49,,Colin JACKSON,1967-02-18,GBR,1,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1994-03-11,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,FRA,27.0,1994
144,6.49,,Mark MCKOY,1961-12-10,CAN,1,Karlsruhe (GER) (i),1993-03-06,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GER,31.0,1993
144,6.49,,Andre CASON,1969-01-20,USA,1h2,Gent (BEL) (i),1992-01-29,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,BEL,23.0,1992
144,6.49,,Trell KIMMONS,1985-07-13,USA,2,"Albuquerque, NM (USA) (i)",2014-02-23,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,28.0,2014
144,6.49,,Yunier PÉREZ,1985-02-16,CUB,1,"CSKA, Moskva (RUS) (i)",2014-02-02,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,RUS,28.0,2014
144,6.49,,D'Angelo CHERRY,1990-08-01,USA,1,"Albuquerque, NM (USA) (i)",2013-03-03,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,22.0,2013
144,6.49,,Nesta CARTER,1985-10-11,JAM,2,"National Indoor Arena, Birmingham (GBR) (i)",2012-02-18,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,26.0,2012
144,6.49,,Michael RODGERS,1985-04-24,USA,1h3,"Albuquerque, NM (USA) (i)",2011-02-27,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,25.0,2011
144,6.49,,Olusoji Adetokunbo FASUBA,1984-07-09,NGR,1,"Schleyer Halle, Stuttgart (GER) (i)",2007-02-03,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GER,22.0,2007
144,6.49,,Jeremiah AZU,2001-05-15,GBR,1,"Sports Training Center, Nanjing (CHN) (i)",2025-03-21,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,CHN,23.0,2025
144,6.49,,Eloy BENITEZ,2003-05-07,PUR,1h4,"Sports Training Center, Nanjing (CHN) (i)",2025-03-21,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,CHN,21.0,2025
144,6.49,,Jason GARDENER,1975-09-17,GBR,1,"National Indoor Arena, Birmingham (GBR) (i)",2003-02-21,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,27.0,2003
144,6.49,,Jason GARDENER,1975-09-17,GBR,1h1,"National Indoor Arena, Birmingham (GBR) (i)",2003-02-21,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,27.0,2003
144,6.49,,Jordan ANTHONY,2004-06-29,USA,1,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2025-03-15,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,20.0,2025
144,6.49,,Jeremiah AZU,2001-05-15,GBR,1,"Omnisport, Apeldoorn (NED) (i)",2025-03-08,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,NED,23.0,2025
144,6.49,,Coby MILLER,1976-10-19,USA,1h3,Gent (BEL) (i),2003-02-09,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,BEL,26.0,2003
144,6.49,,Reece PRESCOD,1996-02-29,GBR,1,"Mercedes-Benz Arena, Berlin (GER) (i)",2023-02-10,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GER,26.0,2023
144,6.49,1.2,Ackeem BLAKE,2002-01-21,JAM,1f6,"National Stadium, Kingston (JAM)",2024-01-27,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,JAM,22.0,2024
144,6.49,,Jenns Reynold FERNÁNDEZ,2001-01-04,CUB,1f1,"Palaindoor Ancona, Ancona (ITA) (i)",2024-01-28,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,ITA,23.0,2024
144,6.49,,Asafa POWELL,1982-11-23,JAM,1sf2,"Houston, TX (USA) (i)",2016-02-12,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,33.0,2016
144,6.49,,Christian COLEMAN,1996-03-06,USA,1h2,"Convention Center, Albuquerque, NM (USA) (i)",2024-02-17,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,27.0,2024
144,6.49,,Christian COLEMAN,1996-03-06,USA,1h6,"Glasgow Arena, Glasgow (GBR) (i)",2024-03-01,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,28.0,2024
144,6.49,,Micah WILLIAMS,2001-11-12,USA,1,"Sports Performance Center, Lubbock, TX (USA) (i)",2023-01-27,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,21.0,2023
144,6.49,,Lamont Marcell JACOBS,1994-09-26,ITA,1,"Atlas Arena, Łódź (POL) (i)",2022-02-11,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,POL,27.0,2022
144,6.49,,Christian COLEMAN,1996-03-06,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",2022-01-29,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,25.0,2022
144,6.49,,Kim COLLINS,1976-04-05,SKN,1,Praha (CZE) (i),2014-02-25,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,CZE,37.0,2014
144,6.49,,Richard KILTY,1989-09-02,GBR,1,"Ergo Arena, Sopot (POL) (i)",2014-03-08,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,POL,24.0,2014
144,6.49,,Dondra SWINT,1997-09-09,USA,2,"Sports Performance Center, Lubbock, TX (USA) (i)",2024-02-09,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,26.0,2024
144,6.49,,Jason GARDENER,1975-09-17,GBR,1,"Sportaréna, Budapest (HUN) (i)",2004-03-05,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,HUN,28.0,2004
144,6.49,,Jason GARDENER,1975-09-17,GBR,1sf1,"Sportaréna, Budapest (HUN) (i)",2004-03-05,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,HUN,28.0,2004
144,6.49,,Leonard SCOTT,1980-01-19,USA,1,"National Indoor Arena, Birmingham (GBR) (i)",2005-02-18,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,25.0,2005
144,6.49,,Maurice GREENE,1974-07-23,USA,2,"Atlanta, GA (USA) (i)",1999-02-27,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,24.0,1999
144,6.49,,Maurice GREENE,1974-07-23,USA,1,Madrid (ESP) (i),1999-02-16,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,ESP,24.0,1999
144,6.49,,Randall EVANS,1970-10-26,USA,1,"Atlanta, GA (USA) (i)",1997-02-28,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,26.0,1997
144,6.49,,Ato BOLDON,1973-12-30,TTO,1,Birmingham (GBR) (i),1997-02-23,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,23.0,1997
144,6.49,,Jason GARDENER,1975-09-17,GBR,1,Sheffield (GBR) (i),2004-02-07,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GBR,28.0,2004
144,6.49,,Leonard MYLES-MILLS,1973-09-05,GHA,1,"Salt Lake City, UT (USA) (i)",2003-02-21,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,29.0,2003
144,6.49,,John CAPEL,1978-10-27,USA,3,"Boston, MA (USA) (i)",2003-03-01,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,24.0,2003
144,6.49,,Justin GATLIN,1982-02-10,USA,1sf1,"Boston, MA (USA) (i)",2003-03-01,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,USA,21.0,2003
144,6.49,,Jason GARDENER,1975-09-17,GBR,1sf3,"Green Dome, Maebashi (JPN) (i)",1999-03-07,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,JPN,23.0,1999
144,6.49,,Michael GREEN,1970-11-07,JAM,1,Liévin (FRA) (i),1997-02-16,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,FRA,26.0,1997
144,6.49,,Linford CHRISTIE,1960-04-02,GBR,1,Sindelfingen (GER) (i),1995-03-04,1215.0,60-metres,sprints,male,senior,60-metres,track,6.49,GER,34.0,1995
199,6.5,,Deji ALIU,1975-11-22,NGR,1,Birmingham (GBR) (i),1999-02-14,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,23.0,1999
199,6.5,,Jon DRUMMOND,1968-09-09,USA,2,Madrid (ESP) (i),1998-02-03,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,ESP,29.0,1998
199,6.5,,Ben JOHNSON,1961-12-30,CAN,1,Osaka (JPN) (i),1986-01-15,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,JPN,24.0,1986
199,6.5,,Lee MCRAE,1966-01-23,USA,1,"Hoosier Dome, Indianapolis, IN (USA) (i)",1987-03-07,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,21.0,1987
199,6.5,,Ben JOHNSON,1961-12-30,CAN,1,Edmonton (CAN) (i),1986-02-22,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,CAN,24.0,1986
199,6.5,,Jon DRUMMOND,1968-09-09,USA,2,"New York, NY (USA) (i)",1998-02-13,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,29.0,1998
199,6.5,,Deji ALIU,1975-11-22,NGR,3sf1,"Green Dome, Maebashi (JPN) (i)",1999-03-07,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,JPN,23.0,1999
199,6.5,,Coby MILLER,1976-10-19,USA,1,Air Force Academy (USA) (i),1999-02-12,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,22.0,1999
199,6.5,,Bruny SURIN,1967-07-12,CAN,1,Karlsruhe (GER) (i),1996-02-11,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GER,28.0,1996
199,6.5,,Olusoji Adetokunbo FASUBA,1984-07-09,NGR,1h1,Chemnitz (GER) (i),2004-02-27,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GER,19.0,2004
199,6.5,,Bradley IKE,1987-05-01,USA,1f1,"Northridge, CA (USA)",2010-01-16,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,22.0,2010
199,6.5,,Leonard SCOTT,1980-01-19,USA,1sf3,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-10,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,RUS,26.0,2006
199,6.5,,Leonard SCOTT,1980-01-19,USA,1,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-10,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,RUS,26.0,2006
199,6.5,,Dwain CHAMBERS,1978-04-05,GBR,1,Sheffield (GBR) (i),2010-02-13,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,31.0,2010
199,6.5,,Andre CASON,1969-01-20,USA,1h1,Madrid (ESP) (i),1992-02-14,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,ESP,23.0,1992
199,6.5,,Michael RODGERS,1985-04-24,USA,1,"National Indoor Arena, Birmingham (GBR) (i)",2011-02-19,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,25.0,2011
199,6.5,,Kim COLLINS,1976-04-05,SKN,1h2,Karlsruhe (GER) (i),2011-02-13,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GER,34.0,2011
199,6.5,,Bruny SURIN,1967-07-12,CAN,1sf1,"The Sky Dome, Toronto (CAN) (i)",1993-03-12,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,CAN,25.0,1993
199,6.5,,Bruny SURIN,1967-07-12,CAN,1f1,Madrid (ESP) (i),1994-02-11,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,ESP,26.0,1994
199,6.5,,Bruny SURIN,1967-07-12,CAN,2,Karlsruhe (GER) (i),1994-03-01,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GER,26.0,1994
199,6.5,,Bruny SURIN,1967-07-12,CAN,1,"The Sky Dome, Toronto (CAN) (i)",1993-03-12,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,CAN,25.0,1993
199,6.5,,Morne NAGEL,1978-03-23,RSA,1,Liévin (FRA) (i),2002-02-24,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,FRA,23.0,2002
199,6.5,,Morne NAGEL,1978-03-23,RSA,1,Birmingham (GBR) (i),2002-02-17,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,23.0,2002
199,6.5,,Morne NAGEL,1978-03-23,RSA,1h1,Gent (BEL) (i),2002-02-10,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,BEL,23.0,2002
199,6.5,,Jon DRUMMOND,1968-09-09,USA,h,"Atlanta, GA (USA) (i)",2000-03-04,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,31.0,2000
199,6.5,,James DASAOLU,1987-09-05,GBR,1,Glasgow (GBR) (i),2014-01-25,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,26.0,2014
199,6.5,,Darvis PATTON,1977-12-04,USA,1,"New York, NY (USA) (i)",2013-02-16,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,35.0,2013
199,6.5,,Justin GATLIN,1982-02-10,USA,1sf1,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,TUR,30.0,2012
199,6.5,,Asafa POWELL,1982-11-23,JAM,1h1,"National Indoor Arena, Birmingham (GBR) (i)",2012-02-18,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,29.0,2012
199,6.5,,Jason GARDENER,1975-09-17,GBR,h,Madrid (ESP) (i),2000-02-16,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,ESP,24.0,2000
199,6.5,,Jon DRUMMOND,1968-09-09,USA,2,"New York, NY (USA) (i)",2000-02-04,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,31.0,2000
199,6.5,,Asafa POWELL,1982-11-23,JAM,1h3,"Houston, TX (USA) (i)",2016-02-12,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,33.0,2016
199,6.5,,Kim COLLINS,1976-04-05,SKN,1,"Barclaycard Arena, Birmingham (GBR) (i)",2015-02-21,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,38.0,2015
199,6.5,,Kim COLLINS,1976-04-05,SKN,1,Berlin (GER) (i),2015-02-14,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GER,38.0,2015
199,6.5,,Ryan BAILEY,1989-04-13,USA,1h5,"Seattle, WA (USA) (i)",2015-02-14,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,25.0,2015
199,6.5,,Nesta CARTER,1985-10-11,JAM,1sf1,"Ergo Arena, Sopot (POL) (i)",2014-03-08,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,POL,28.0,2014
199,6.5,,Marvin BRACY,1993-12-15,USA,1,"New York, NY (USA) (i)",2014-02-15,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,20.0,2014
199,6.5,,James DASAOLU,1987-09-05,GBR,1,"National Indoor Arena, Birmingham (GBR) (i)",2014-02-15,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,26.0,2014
199,6.5,,Michael GREEN,1970-11-07,JAM,2sf3,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-07,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,FRA,26.0,1997
199,6.5,,Bruny SURIN,1967-07-12,CAN,1sf3,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-07,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,FRA,29.0,1997
199,6.5,,Charalambos PAPADIAS,1975-01-24,GRE,1,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-07,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,FRA,22.0,1997
199,6.5,,Coby MILLER,1976-10-19,USA,1,Gent (BEL) (i),2003-02-09,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,BEL,26.0,2003
199,6.5,,Maurice GREENE,1974-07-23,USA,3,"Fayetteville, AR (USA) (i)",2003-02-15,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,28.0,2003
199,6.5,,Jason GARDENER,1975-09-17,GBR,1h1,"Schleyer Halle, Stuttgart (GER) (i)",2004-01-31,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GER,28.0,2004
199,6.5,,Ronnie BAKER,1993-10-15,USA,1,"Emirates Arena, Glasgow (GBR) (i)",2020-02-15,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,26.0,2020
199,6.5,,Demek KEMP,1996-04-26,USA,2,"Arena Stade Couvert, Liévin (FRA) (i)",2020-02-19,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,FRA,23.0,2020
199,6.5,,Ronnie BAKER,1993-10-15,USA,1h1,"Gallur, Madrid (ESP) (i)",2020-02-21,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,ESP,26.0,2020
199,6.5,,Trayvon BROMELL,1995-07-10,USA,1,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,25.0,2021
199,6.5,,Trayvon BROMELL,1995-07-10,USA,2,"Armory Track&Field Center, New York, NY (USA) (i)",2022-01-29,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,26.0,2022
199,6.5,,Lamont Marcell JACOBS,1994-09-26,ITA,1,"Arena Stade Couvert, Liévin (FRA) (i)",2022-02-17,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,FRA,27.0,2022
199,6.5,,Davonte BURNETT,2000-02-27,JAM,1,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",2022-03-12,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,22.0,2022
199,6.5,,Lerone CLARKE,1981-07-07,JAM,1,Liévin (FRA) (i),2012-02-14,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,FRA,30.0,2012
199,6.5,,Asafa POWELL,1982-11-23,JAM,3,"National Indoor Arena, Birmingham (GBR) (i)",2012-02-18,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,29.0,2012
199,6.5,,JC STEVENSON,2004-06-02,USA,1,"Sports Performance Center, Lubbock, TX (USA) (i)",2025-01-24,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,20.0,2025
199,6.5,,Ali AL BALUSHI,2002-02-09,OMA,1sf1,"Aftab Enghelab Sport Complex, Tehran (IRI) (i)",2024-02-18,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,IRI,22.0,2024
199,6.5,,Lamont Marcell JACOBS,1994-09-26,ITA,2,"Ataköy Arena, Istanbul (TUR) (i)",2023-03-04,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,TUR,28.0,2023
199,6.5,0.9,Kadrian GOLDSON,1997-11-08,JAM,5,"National Stadium, Kingston (JAM)",2023-02-25,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,JAM,25.0,2023
199,6.5,,Tosin OGUNODE,1994-03-02,NGR,1f1,"Flagstaff, AZ (USA) (i)",2014-01-25,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,19.0,2014
199,6.5,,Yunier PÉREZ,1985-02-16,CUB,1,Düsseldorf (GER) (i),2014-01-30,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GER,28.0,2014
199,6.5,,James DASAOLU,1987-09-05,GBR,1,Sheffield (GBR) (i),2014-02-08,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,26.0,2014
199,6.5,,Richard KILTY,1989-09-02,GBR,1,Jablonec nad Nisou (CZE) (i),2016-03-05,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,CZE,26.0,2016
199,6.5,,Cameron BURRELL,1994-09-11,USA,1h2,"Birmingham, AL (USA) (i)",2016-03-11,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,21.0,2016
199,6.5,,Asafa POWELL,1982-11-23,JAM,2,"Oregon Convention Center, Portland, OR (USA) (i)",2016-03-18,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,33.0,2016
199,6.5,,Bingtian SU,1989-08-29,CHN,2sf3,"Oregon Convention Center, Portland, OR (USA) (i)",2016-03-18,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,26.0,2016
199,6.5,,Christian COLEMAN,1996-03-06,USA,1h1,"College Station, TX (USA) (i)",2017-03-10,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,21.0,2017
199,6.5,,Michael RODGERS,1985-04-24,USA,3,"Albuquerque, NM (USA) (i)",2018-02-18,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,32.0,2018
199,6.5,,Bingtian SU,1989-08-29,CHN,1,"Emirates Arena, Glasgow (GBR) (i)",2018-02-25,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,GBR,28.0,2018
199,6.5,,Grant HOLLOWAY,1997-11-19,USA,1,"Birmingham, AL (USA) (i)",2019-03-09,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,21.0,2019
199,6.5,,Demek KEMP,1996-04-26,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",2020-01-25,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,23.0,2020
199,6.5,,Lachlan KENNEDY,2003-11-04,AUS,2,"Sports Training Center, Nanjing (CHN) (i)",2025-03-21,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,CHN,21.0,2025
199,6.5,1.6,Tiaan WHELPTON,2000-03-29,NZL,2,"AIS Athletics Track, Canberra (AUS)",2025-01-25,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,AUS,24.0,2025
199,6.5,,Donovan POWELL,1971-10-31,JAM,2sf1,"Green Dome, Maebashi (JPN) (i)",1999-03-07,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,JPN,27.0,1999
199,6.5,,Jon DRUMMOND,1968-09-09,USA,1,"Fairfax, VA (USA) (i)",1999-02-19,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,USA,30.0,1999
199,6.5,,Ronnie BAKER,1993-10-15,USA,1,"Atletická hala, Ostrava (CZE) (i)",2025-02-04,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,CZE,31.0,2025
199,6.5,1.5,Rohan WATSON,2002-04-29,JAM,1f1,"GC Foster College, Spanish Town (JAM)",2025-03-01,1210.0,60-metres,sprints,male,senior,60-metres,track,6.5,JAM,22.0,2025
274,6.51,,Michael RODGERS,1985-04-24,USA,1h4,"Albuquerque, NM (USA) (i)",2014-02-22,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,USA,28.0,2014
274,6.51,,Femi OGUNODE,1991-05-15,QAT,2f1,"Flagstaff, AZ (USA) (i)",2014-01-25,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,USA,22.0,2014
274,6.51,,Michael TUMI,1990-02-12,ITA,1f1,Ancona (ITA) (i),2013-02-17,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,ITA,23.0,2013
274,6.51,,Yunier PÉREZ,1985-02-16,CUB,1,Mondeville (FRA) (i),2013-02-02,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,FRA,27.0,2013
274,6.51,,Greg SADDLER,1974-06-29,USA,1,Gent (BEL) (i),2000-02-11,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,BEL,25.0,2000
274,6.51,,Georgios THEODORIDIS,1972-12-12,GRE,2,Pireaus (GRE) (i),2000-02-09,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,GRE,27.0,2000
274,6.51,,Jason GARDENER,1975-09-17,GBR,1,Pireaus (GRE) (i),2000-02-09,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,GRE,24.0,2000
274,6.51,,Donovan POWELL,1971-10-31,JAM,2h4,"Green Dome, Maebashi (JPN) (i)",1999-03-07,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,JPN,27.0,1999
274,6.51,,Tim HARDEN,1974-01-27,USA,1h4,"Green Dome, Maebashi (JPN) (i)",1999-03-07,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,JPN,25.0,1999
274,6.51,,Maurice GREENE,1974-07-23,USA,h,"Atlanta, GA (USA) (i)",1999-02-27,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,USA,24.0,1999
274,6.51,,Jon DRUMMOND,1968-09-09,USA,3,"Atlanta, GA (USA) (i)",1999-02-27,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,USA,30.0,1999
274,6.51,,Eric NKANSAH,1974-12-12,GHA,2,Liévin (FRA) (i),1999-02-21,1204.0,60-metres,sprints,male,senior,60-metres,track,6.51,FRA,24.0,1999
